Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2025,8,MAHABUBNAGAR,MAHBUBNAGAR (U),Yedira,1412035,Yedira-2,58,1,0,59,0,0,57,2,0
2025,8,SANGAREDDY,PATANCHERU,Kandi,1707058,Thopugonda,50,4,1,52,3,0,48,7,0
2025,8,SANGAREDDY,PATANCHERU,Kandi,1707060,Yeddu Mailaram,94,4,3,99,2,0,43,44,14
2025,8,VIKARABAD,PARGI,Dadapur,1508063,PeddaTanda -1,42,1,0,41,2,0,41,2,0
2025,8,RANGAREDDY,HAYATHNAGAR,Balapur,1503100,Sunrise Nagar,89,19,4,103,8,1,87,23,2
2025,8,JANGAON,JANGAON,Lingalaghanpur,2107154,Gummadavalli 2,24,1,0,25,0,0,24,1,0
2025,8,JANGAON,JANGAON,Lingalaghanpur,2107156,Kallem 2,36,0,0,34,2,0,31,4,1
2025,8,HYDERABAD,CHARMINAR,Malakpet,1603157,Waheed nagar,161,2,2,164,1,0,155,6,4
2025,8,KHAMMAM,MADHIRA,WYRA 1,2210270,Wyra Indiramma Colony,25,3,0,27,1,0,15,12,1
2025,8,MEDAK,NARSAPUR,Reddypally,1705271,Shitya  (ST),3,0,0,3,0,0,3,0,0
2025,8,MEDAK,NARSAPUR,Reddypally,1705273,Bhimla  (ST),18,3,0,20,1,0,20,0,1
2025,8,KHAMMAM,MADHIRA,BONAKAL 1,2210121,Chirunomula-I,32,0,1,32,0,1,32,0,1
2025,8,KHAMMAM,MADHIRA,BONAKAL 1,2210221,Raavinuthala-IV,27,3,0,29,1,0,26,4,0
2025,8,KARIMNAGAR,KARIMNAGAR (R ),Keshavapatnam,2001115,Keshavapatnam-1,50,2,0,51,1,0,43,8,1
2025,8,KARIMNAGAR,KARIMNAGAR (R ),Keshavapatnam,2001117,Keshavapatnam-3,37,1,0,37,1,0,28,10,0
2025,8,NARAYANPET,MADDUR,DAMARGIDDA,1411180,Sajanapoor I,36,18,0,52,2,0,24,22,8
2025,8,KARIMNAGAR,KARIMNAGAR (R ),Keshavapatnam,2001166,Eradapally-2,38,4,0,41,1,0,41,1,0
2025,8,SIDDIPET,GAJWEL,kodakandla,1702229,Srigiripally-III,46,9,0,52,3,0,41,13,1
2025,8,MEDAK,NARSAPUR,Narsapur,1705122,Hanmanthapur,47,3,0,47,3,0,41,9,0
2025,8,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,130 Subash Nagar,1512143,Rajivgruhakalpa suraram-I   Ward No:130,133,10,2,145,0,0,96,45,4
2025,8,MEDAK,NARSAPUR,Faizabad,1705171,Chilpiched-II,43,3,1,46,1,0,38,7,2
2025,8,SIDDIPET,GAJWEL,mulugu,1702027,Mulugu-III,157,16,3,170,6,0,157,19,0
2025,8,SURYAPET,TUNGATURTI,Jalalpuram,2306270,Thirumala Hills,79,6,0,83,2,0,83,2,0
2025,8,SIDDIPET,GAJWEL,Wargal,1702155,Choudarapally,94,6,2,100,2,0,83,17,2
2025,8,MANCHERIAL,LUXETTIPET,GUDEM,1909005,Allipur,15,1,0,13,3,0,15,1,0
2025,8,MANCHERIAL,LUXETTIPET,GUDEM,1909038,Kannepalli-I,34,3,1,37,1,0,16,18,4
2025,8,MANCHERIAL,LUXETTIPET,GUDEM,1909056,Velganur,35,3,1,38,0,1,35,3,1
2025,8,MULUGU,TADVAI,GOVINDHARAOPET,2111058,Chalvai - V,28,1,0,28,1,0,29,0,0
2025,8,PEDDAPALLI,RAMAGUNDAM (U),Jawaharnagar,2013089,Indiranagar -5,94,3,1,97,1,0,84,12,2
2025,8,MULUGU,TADVAI,PAMBAPUR,2103038,Dameravai,43,5,1,47,2,0,42,7,0
2025,8,MULUGU,TADVAI,PAMBAPUR,2103052,Rangapur - II,19,4,2,21,4,0,17,6,2
2025,8,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Malkaram,2216028,Vadlawari Bazar,38,2,0,40,0,0,39,1,0
2025,8,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Mulakalapally,2216163,BONTHAGUDEM	 ,5,2,0,6,1,0,7,0,0
2025,8,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Mulakalapally,2216181,Rajpeta Colony,37,2,0,38,0,1,37,0,2
2025,8,SANGAREDDY,ZAHEERABAD,Huggelli,1711094,Babanagar - I,48,0,0,47,1,0,44,3,1
2025,8,SANGAREDDY,ZAHEERABAD,Huggelli,1711329,Raipally - D -I,40,2,0,40,1,1,34,7,1
2025,8,SANGAREDDY,ZAHEERABAD,Kohir,1711112,Sanjeevanagar,42,2,0,43,1,0,41,2,1
2025,8,SANGAREDDY,ZAHEERABAD,Kohir,1711129,Sajjapur-II,26,6,1,27,3,3,26,4,3
2025,8,JAYASHANKAR-BHUPALAPALLI,MAHADEVPUR,VALLEMKUNTA,2010217,KOYYUR,56,2,0,57,1,0,36,14,8
2025,8,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Dammapeta (Mallaram),2216014,Kothapeta1,47,0,0,46,0,1,35,7,5
2025,8,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Pusugudem,2216228,Sitarampuram,19,1,0,20,0,0,7,9,4
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),Kothlabad,1412268,Suraram-3,13,7,0,18,2,0,11,6,3
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),Kothlabad,1412404,Kacharla gattu tanda,8,3,0,10,1,0,7,4,0
2025,8,MAHABUBABAD ,GUDUR,Ayodyapuram,2105202,Badru thanda,9,1,0,10,0,0,7,3,0
2025,8,SANGAREDDY,NARAYANKHED,Bachepally,1706174,Chandernayakthanda,20,0,0,19,1,0,17,3,0
2025,8,RANGAREDDY,IBRAHIMPATANAM,Pocharam,1504035,Patelguda-2,104,5,1,103,7,0,106,2,2
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302125,Julur-II,51,5,0,56,0,0,52,4,0
2025,8,MEDAK,RAMAYAMPET,Shankarampet (R),1708127,T Mandapur(LT),19,4,2,23,2,0,16,6,3
2025,8,RANGAREDDY,IBRAHIMPATANAM,Medipally,1504137,Kurmidda thanda,23,0,0,22,1,0,16,7,0
2025,8,NALGONDA,DEVARAKONDA,DEVARAKONDA,2304010,Devarakonda-X,42,1,1,41,3,0,40,4,0
2025,8,SANGAREDDY,NARAYANKHED,Nagalgidda,1706140,Keshwar,22,1,0,23,0,0,18,4,1
2025,8,SANGAREDDY,NARAYANKHED,Nagalgidda,1706276,Gomasad thanda,19,0,1,19,1,0,16,2,2
2025,8,RAJANNA-SIRICILLA,VEMULAWADA,Boinpalli,2016073,Korem-2,51,4,0,53,2,0,44,11,0
2025,8,ADILABAD,NARNOOR,GADIGUDA,1917150,koutala,8,4,0,10,1,1,10,2,0
2025,8,BHADRADRI-KOTHAGUDEM,CHERLA,Anjaneyapuram,2222003,Chinnamidisileru-2,21,4,0,24,1,0,19,3,3
2025,8,NIZAMABAD,DICHPALLY,Makloor,1809139,Kalladi-1,72,9,1,81,1,0,39,21,22
2025,8,JAGITYAL,METPALLY,korutla urban 2,2011325,Khazipura-3,137,1,0,132,6,0,138,0,0
2025,8,NIZAMABAD,DICHPALLY,Dharpally,1809173,Dharpally,107,4,2,111,1,1,89,17,7
2025,8,KARIMNAGAR,KARIMNAGAR(U),MARUTHINAGAR,2007066,MOHTAZKHANA-V,75,6,0,80,1,0,73,6,2
2025,8,KARIMNAGAR,KARIMNAGAR (R ),Kothagattu,2001122,Gaddapaka-1,54,10,2,62,4,0,52,11,3
2025,8,HYDERABAD,KHAIRATABAD,Borabanda,1601043,Peddammanagar II,94,14,1,104,4,1,76,25,8
2025,8,KARIMNAGAR,KARIMNAGAR (R ),Kothagattu,2001140,Metpally-4,20,2,0,21,1,0,16,6,0
2025,8,MEDAK,NARSAPUR,Railapur,1705328,Koyyakunta thanda (ST),24,0,0,24,0,0,20,4,0
2025,8,MEDAK,NARSAPUR,Railapur,1705064,Thuniki-I,63,0,0,63,0,0,62,1,0
2025,8,SURYAPET,TUNGATURTI,Thirumalagiri,2318143,Velishala-1,32,1,0,32,1,0,30,3,0
2025,8,JOGULAMBA-GADWAL,MANOPADU,Waddepally,1416136,Ramapuream,64,4,0,64,4,0,67,1,0
2025,8,JOGULAMBA-GADWAL,MANOPADU,Waddepally,1416139,Shanthi Nagar-II,45,3,1,48,1,0,21,25,3
2025,8,PEDDAPALLI,MANTHANI,GUNJAPADUGU,2010181,siripuram -2,23,0,0,23,0,0,23,0,0
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Aswaraopeta,2201020,Kalangulabazar,47,1,1,46,3,0,40,9,0
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Aswaraopeta,2201023,Kanyakaparmeswari area,18,1,0,19,0,0,18,1,0
2025,8,MAHABUBABAD ,DORNAKAL,Mulkalapally,2118059,Mulkalapelly - I,43,0,1,44,0,0,41,2,1
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Gudem,2014226,RAMALAXMANPELLI,36,0,0,35,1,0,36,0,0
2025,8,SIDDIPET,CHERIAL,AKUNUR,2101216,Dommata -II,13,3,1,16,1,0,12,4,1
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Yellareddypet,2014108,YELLAREDDYPETA -2,64,3,1,65,3,0,59,8,1
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Yellareddypet,2014111,YELLAREDDYPETA -5,78,9,2,87,2,0,67,18,4
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Ambala,2004165,Gopalpoor-2,15,3,1,17,2,0,15,2,2
2025,8,KAMAREDDY,BANSWADA,Chinnakodapgal,1802128,Paredpally,50,6,4,56,4,0,34,14,12
2025,8,SIDDIPET,CHERIAL,AKUNUR,2101070,Masireddypally,11,1,0,11,1,0,11,1,0
2025,8,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,POKALAGUDEM,2220062,Puligudem Thanda	 ,17,1,0,18,0,0,15,2,1
2025,8,NIZAMABAD,BODHAN,Ootapally ,1804256,Kaldurki-3,60,7,0,66,1,0,43,20,4
2025,8,KAMAREDDY,YELLAREDDY,Yellareddy,1810006,Yellareddy - VI,50,3,0,52,1,0,51,1,1
2025,8,ADILABAD,JAINAD,Bheempoor,1901320,GUBIDIPALLY,20,7,0,24,2,1,18,6,3
2025,8,JAGITYAL,MALLIAL,Kodimyal,2009107,Sandralapally,27,7,4,36,2,0,19,10,9
2025,8,JAGITYAL,MALLIAL,Kodimyal,2009109,Dammaipet-2,57,9,0,62,4,0,61,5,0
2025,8,MAHABUBABAD ,MAHABUBABAD,Gandhampally,2211238,Kothapeta-IV,22,5,2,26,2,1,16,10,3
2025,8,KAMAREDDY,YELLAREDDY,Lingampet,1810236,Ramaipally Tanda,15,2,0,16,1,0,11,5,1
2025,8,MAHABUBABAD ,MAHABUBABAD,Edhula Pusa Pally,2109115,Islavath Thanda,26,5,0,29,2,0,29,2,0
2025,8,MAHABUBABAD ,MAHABUBABAD,Edhula Pusa Pally,2109117,Thurpu Thanda,32,6,0,36,2,0,34,4,0
2025,8,ADILABAD,JAINAD,Saidpur,1901247,SANGVI(SAIDPUR),35,6,3,41,3,0,22,17,5
2025,8,MAHABUBABAD ,MAHABUBABAD,Penugonda,2109415,Ranga Puram-1,34,0,1,34,1,0,31,3,1
2025,8,JAGITYAL,MALLIAL,Mallial,2009007,Nookapally-1,49,0,0,49,0,0,32,15,2
2025,8,KAMAREDDY,YELLAREDDY,Lmpt_Shetpally,1810170,Shetpally-II,29,4,0,31,2,0,28,5,0
2025,8,SIDDIPET,SIDDIPET,Ambedkarnagar,1710021,SANJEEVAIAH NAGAR-I,75,0,0,75,0,0,75,0,0
2025,8,ADILABAD,JAINAD,Talamadugu,1901211,DEGAM(TLMG),25,2,0,26,1,0,23,3,1
2025,8,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,YERRAGUNTA,2220085,P R Gudem-1,35,7,0,41,1,0,32,10,0
2025,8,JANGAON,JANGAON,Nawabpet,2107176,Wadicherla 2,39,2,0,38,3,0,40,1,0
2025,8,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401133,Egalapenta-I,15,2,4,19,2,0,8,3,10
2025,8,NALGONDA,ANUMULA,Haliya,2314101,Kothapally-II,35,9,0,40,4,0,35,6,3
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Madhapoor,2301083,Gangaram thanda,21,1,1,22,1,0,21,2,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Madhapoor,2301090,PM thanda,24,1,0,21,4,0,24,1,0
2025,8,RANGAREDDY,AMANGAL,Madgul,1402112,Kolkulapally-III,32,8,0,36,4,0,26,12,2
2025,8,RANGAREDDY,AMANGAL,Talakondapalle,1402119,Longaraopally,66,4,0,70,0,0,56,0,14
2025,8,RANGAREDDY,AMANGAL,Madgul,1402205,Madgul thanda,6,0,0,6,0,0,6,0,0
2025,8,MEDAK,RAMAYAMPET,Chegunta,1708123,Karnalapally,68,9,2,76,2,1,62,15,2
2025,8,MEDAK,RAMAYAMPET,Chegunta,1708209,Reddipalli III,27,6,2,33,2,0,23,7,5
2025,8,MEDAK,RAMAYAMPET,Chegunta,1704265,Bonnala-II,64,4,2,70,0,0,42,17,11
2025,8,SANGAREDDY,NARAYANKHED,Kangti,1706244,Mukundha thanda - II,19,6,2,26,1,0,10,6,11
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302262,Venkatagani thanda,19,1,0,18,2,0,19,1,0
2025,8,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2116143,Dasari Wada,90,1,1,89,1,2,91,0,1
2025,8,NALGONDA,DEVARAKONDA,CHANDAMPETA,2304148,Building Thanda-2,6,0,0,6,0,0,6,0,0
2025,8,HANMAKONDA,HANAMKONDA (U),Waddepalli,2114171,Choti Masjid,66,2,1,68,1,0,56,12,1
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bollepally,2302255,Kotha thanda,20,0,1,20,1,0,18,3,0
2025,8,NALGONDA,DEVARAKONDA,MUDIGONDA,2304041,Sheripally,13,3,0,14,2,0,15,0,1
2025,8,SANGAREDDY,ZAHEERABAD,Chiragpall,1711047,Tumkunta,26,23,2,50,1,0,8,23,20
2025,8,SANGAREDDY,ZAHEERABAD,Chiragpall,1711312,Chiragpally - III,50,5,0,55,0,0,55,0,0
2025,8,RANGAREDDY,AMANGAL,Karkalpahad,1402050,GovindaiapallyT),69,1,0,69,1,0,70,0,0
2025,8,HYDERABAD,CHARMINAR,Uppuguda,1603215,Nargipool Bagh-II,121,9,2,127,4,1,113,18,1
2025,8,RANGAREDDY,AMANGAL,Madgul,1402067,Madugul-I,58,12,1,68,3,0,58,8,5
2025,8,NALGONDA,ANUMULA,Mukundapur,2314214,Mukundapuram-I,53,2,1,54,2,0,51,4,1
2025,8,HYDERABAD,CHARMINAR,Yakutpura,1603066,Ganga nagar-ii,118,3,0,114,7,0,120,1,0
2025,8,HYDERABAD,CHARMINAR,Yakutpura,1603083,Brahamanwadi,69,14,0,80,3,0,71,12,0
2025,8,HYDERABAD,CHARMINAR,Malakpet,1603148,Kamal nagar,107,2,0,107,1,1,104,4,1
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Ghatkesar,1503157,Edulabad-I (ward no-5&6),123,2,0,124,1,0,123,0,2
2025,8,HYDERABAD,CHARMINAR,Aman nagar,1603101,Aman nagar-III,54,2,0,56,0,0,50,6,0
2025,8,RANGAREDDY,AMANGAL,Veljal,1402132,Veljal-I,55,3,0,55,3,0,52,6,0
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Ramanthapur,1501136,Old Ramanthapur,177,1,1,176,2,1,177,1,1
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Medipally,1503143,Parvathapur - I,122,4,0,124,2,0,119,7,0
2025,8,RANGAREDDY,AMANGAL,Kadthal,1402064,PochammaGadda(T),20,2,0,22,0,0,16,5,1
2025,8,NALGONDA,NAKREKAL,Narketpally,2312142,Cheruvugattu-I,44,0,1,44,1,0,44,0,1
2025,8,NALGONDA,NAKREKAL,Narketpally,2312160,Auravani-I,36,4,1,40,1,0,36,4,1
2025,8,NALGONDA,NAKREKAL,Narketpally,2312228,Narketpally -VII,46,1,0,45,2,0,40,6,1
2025,8,ADILABAD,BOATH,Dhannur,1905297,Habibguda (Kuchiralatanda),12,7,0,19,0,0,5,7,7
2025,8,ADILABAD,BOATH,BAZARHATHNOOR,1905208,Kothaguda,23,0,0,22,1,0,23,0,0
2025,8,NIZAMABAD,BHEEMGAL,Vailpur,1803085,Ramannapet-4,55,5,1,59,2,0,51,8,2
2025,8,NAGARKURNOOL,KALAWAKURTHY,Veldanda,1408230,Ravichettu bai thanda,9,2,1,11,1,0,0,4,8
2025,8,NIZAMABAD,BHEEMGAL,Bheemgal,1803017,Babapoor-1,74,6,0,79,1,0,62,18,0
2025,8,NIZAMABAD,BHEEMGAL,Bheemgal,1803192,Jagriyal-1,52,9,2,61,2,0,27,35,1
2025,8,NIZAMABAD,BHEEMGAL,Bheemgal,1803242,Mudugulisela Tanda,40,6,0,45,1,0,32,10,4
2025,8,NAGARKURNOOL,KALAWAKURTHY,CHARAKONDA,1408269,Gairan thanda,12,0,0,12,0,0,10,2,0
2025,8,NIZAMABAD,BHEEMGAL,Morthad,1803067,Palem-2,56,4,1,57,4,0,52,4,5
2025,8,NAGARKURNOOL,KALAWAKURTHY,Jupally,1408251,Thuarupu thanda,3,0,0,3,0,0,3,0,0
2025,8,ADILABAD,BOATH,Boath,1905004,Boath-IV,92,0,1,91,2,0,89,2,2
2025,8,NIZAMABAD,NIZAMABAD (U),Vinayak Nagar,1808058,"Pa,DMa Nager",92,0,2,91,3,0,92,1,1
2025,8,SANGAREDDY,ZAHEERABAD,Gangwar,1711258,Mirzapur-II,74,1,0,70,5,0,74,0,1
2025,8,JAYASHANKAR-BHUPALAPALLI,MAHADEVPUR,MAHADEVPUR,2008006,Mahadevpoor - 6,41,3,0,40,4,0,44,0,0
2025,8,NIRMAL,MUDHOLE,LOKESHWARAM,1911206,BAMini  K,65,8,1,72,2,0,59,15,0
2025,8,JAYASHANKAR-BHUPALAPALLI,MAHADEVPUR,VALLEMKUNTA,2010228,ANSANPALLY-1,51,2,1,53,0,1,49,5,0
2025,8,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Dammapeta (Mallaram),2216085,Gurwayigudem,10,4,0,13,1,0,10,4,0
2025,8,NIRMAL,MUDHOLE,TANOOR,1911088,Tanoor V,84,5,2,89,2,0,17,30,44
2025,8,NAGARKURNOOL,KOLLAPUR,Pentlavelly,1410059,Jetprol-I,35,11,0,45,1,0,27,15,4
2025,8,NAGARKURNOOL,KOLLAPUR,Pentlavelly,1410166,Pentlavelly - 3,39,5,2,41,5,0,35,7,4
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Velvarthy,2315064,Velverthy - 3,33,5,1,38,1,0,34,3,2
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Koyyalagudem,2315153,D Nagaram - 1,64,8,1,70,3,0,64,8,1
2025,8,NARAYANPET,MAKTHAL,Madwar,1414221,Appampally-II,36,2,1,38,1,0,30,8,1
2025,8,VIKARABAD,TANDUR,Kokat,1510124,ADALPUR,22,8,1,30,1,0,19,9,3
2025,8,VIKARABAD,TANDUR,Kokat,1510281,Bamlanaik Tanda,23,1,2,26,0,0,16,5,5
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Ramannapeta,2315221,Aregudem,37,7,0,38,6,0,38,6,0
2025,8,NALGONDA,MIRYALAGUDA (U),BANDAMIDHIGUDEM,2307001,Utlapally-1,31,1,1,32,1,0,26,5,2
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Malkajgiri,1501057,IN Nagar V,121,2,0,119,4,0,121,2,0
2025,8,VIKARABAD,KODANGAL,Thunkimetla,1409123,CHOWDERPALLY-I,57,1,0,57,1,0,42,15,1
2025,8,VIKARABAD,KODANGAL,Thunkimetla,1409162,AMSANPALLY,29,3,0,30,2,0,30,2,0
2025,8,NALGONDA,ANUMULA,Nellikal,2314060,Battuvenkannabaithanda,24,2,1,24,2,1,21,4,2
2025,8,SURYAPET,CHIVEMLA,Nuthankal,2318215,Noothankal-III,61,6,1,64,4,0,57,9,2
2025,8,VIKARABAD,KODANGAL,Kodangal,1409005,KODANGAL-5,31,4,0,32,2,1,33,1,1
2025,8,NAGARKURNOOL,ACHAMPETA (R) ,Hazipoor,1401049,Darga Thanda II,18,1,0,19,0,0,16,3,0
2025,8,NAGARKURNOOL,ACHAMPETA (R) ,Hazipoor,1401292,Nadimpally,43,4,1,47,1,0,9,19,20
2025,8,NALGONDA,NAKREKAL,Perkakondaram,2311145,Jolamvarigudem,18,3,0,21,0,0,18,1,2
2025,8,WARANGAL,WARANGAL(U),Karimabad,2114154,Rangalilamaidnam -2,69,6,3,77,1,0,63,9,6
2025,8,JANGAON,STN.GHANPUR,RAGHUNADHPALLI,2107095,Jafergudem,32,10,0,40,2,0,35,6,1
2025,8,JANGAON,STN.GHANPUR,NIDIGONDA,2107134,Ibrahimpur 1,27,5,1,32,1,0,23,9,1
2025,8,NAGARKURNOOL,NAGARKURNOOL,Telkapally,1417076,Nadigadda-II,40,3,0,40,3,0,35,8,0
2025,8,WARANGAL,WARANGAL(U),Paidipalli,2114047,Desaipet -1,29,5,2,33,3,0,24,2,10
2025,8,SANGAREDDY,PATANCHERU,Rudraram,1707165,Isnapur-III,147,11,1,154,4,1,144,15,0
2025,8,NIRMAL,BHAINSA,Owaisinagar,1911291,Owaisinagar V,122,10,1,132,0,1,95,20,18
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Aswaraopeta,2201024,Gandhibommacentre,53,0,1,53,1,0,52,1,1
2025,8,NIZAMABAD,ARMOOR,Armoor,1801089,Husnabad Gally-1,73,2,0,73,2,0,70,5,0
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Aswaraopeta,2201019,Bandisubramanyanagar,44,3,0,46,1,0,42,5,0
2025,8,WARANGAL,NARSAMPET,RUDRAGUDEM,2112248,Rudragudem - II,15,7,0,18,4,0,17,4,1
2025,8,SIDDIPET,CHERIAL,Kondapaka,1710182,MARPADAGA - III,56,2,0,55,3,0,54,2,2
2025,8,PEDDAPALLI,MANTHANI,MUTTARAM,2010036,KHAMMAMPALLY-1,21,1,0,19,2,1,13,9,0
2025,8,PEDDAPALLI,MANTHANI,MUTTARAM,2010104,SEETHAMPETA,33,0,1,33,1,0,34,0,0
2025,8,NIRMAL,BHAINSA,Pardi B,1911121,BRAHMESHWAR,46,6,3,52,3,0,45,8,2
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Ambala,2004177,Gudur-1,68,3,2,71,2,0,71,0,2
2025,8,PEDDAPALLI,MANTHANI,MANTHANI,2010193,Manthani-15,31,1,0,30,1,1,27,5,0
2025,8,WARANGAL,NARSAMPET,THIMMARAINIPAHAD,2112107,Yellaigudem - I,25,7,0,28,4,0,22,6,4
2025,8,MAHABUBNAGAR,DEVERAKADRA,Musapet,1407211,KOMIRADDY PALLY - III,20,3,3,21,3,2,18,5,3
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Ganjipet,1406008,II Ward-5,62,2,0,63,1,0,62,2,0
2025,8,KHAMMAM,KALLUR,Muddunoor,2204196,BASWAPURAM-2,23,3,1,25,1,1,23,1,3
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Munipampula,2315035,Palliwada - 2,47,8,3,56,2,0,34,19,5
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Narayanapur,2310105,Marribaithanda,3,2,0,4,1,0,3,2,0
2025,8,YADADRI-BHUVANGIRI,RAMANNAPET (R),Munipampula,2315049,Janampally - 2,65,2,1,66,2,0,63,3,2
2025,8,KAMAREDDY,DOMAKONDA,Bibipet,1805036,Shivaramreddy pally,28,0,1,28,0,1,25,3,1
2025,8,KAMAREDDY,DOMAKONDA,Bibipet,1805154,Tujalpoor-3,39,10,0,47,2,0,39,9,1
2025,8,SANGAREDDY,SADASIVAPET,Thogarpally,1709057,Aliyabad,41,12,1,49,5,0,32,12,10
2025,8,SANGAREDDY,SADASIVAPET,Sadasivpet ,1709189,Fayaz Nagar,233,11,2,239,7,0,230,13,3
2025,8,VIKARABAD,TANDUR,Gowthapur,1510027,GOWTHAPUR II,34,4,3,41,0,0,3,18,20
2025,8,VIKARABAD,TANDUR,Gowthapur,1510045,DASTHAGIRIPET,38,7,0,42,3,0,33,11,1
2025,8,VIKARABAD,TANDUR,Mambapur,1510096,RACHAKATA TANDA,23,8,0,27,4,0,21,9,1
2025,8,VIKARABAD,TANDUR,Mambapur,1510278,Ontimamidi Tanda,5,0,0,5,0,0,5,0,0
2025,8,KAMAREDDY,DOMAKONDA,Peddamallareddy,1805168,Peddamallareddy-4,50,2,2,54,0,0,35,8,11
2025,8,KAMAREDDY,DOMAKONDA,Peddamallareddy,1805171,Bakka Tanda,14,4,1,17,2,0,14,5,0
2025,8,SANGAREDDY,SADASIVAPET,Nandikandi,1709022,Nizampur-II,37,12,0,47,1,1,35,13,1
2025,8,VIKARABAD,TANDUR,Sangamkalan,1510010,MALKAPUR III,38,11,2,47,2,2,28,16,7
2025,8,HYDERABAD,SECUNDERABAD,THIRUMALAGIRI,1602153,Annanagar-III,138,10,2,146,4,0,129,18,3
2025,8,KARIMNAGAR,KARIMNAGAR (R ),Ganneruvaram,2006193,Sambaiahpalli,23,2,0,24,1,0,20,5,0
2025,8,SURYAPET,TUNGATURTI,Thungathurthy,2318063,Moddikunta Thanda,17,2,0,19,0,0,18,1,0
2025,8,SURYAPET,TUNGATURTI,Thirumalagiri,2318120,Thirumalagiri1,46,7,0,53,0,0,42,9,2
2025,8,NARAYANPET,MADDUR,kosgi,1411104,Masaipally,44,8,2,51,3,0,41,12,1
2025,8,JOGULAMBA-GADWAL,MANOPADU,Waddepally,1416091,Wadepally-1,65,2,0,66,1,0,61,6,0
2025,8,JOGULAMBA-GADWAL,MANOPADU,Waddepally,1416098,Jakkireddypally,51,0,0,50,1,0,51,0,0
2025,8,SURYAPET,TUNGATURTI,Thimmapuram,2318113,Medibai Thanda,12,1,0,13,0,0,10,3,0
2025,8,HYDERABAD,SECUNDERABAD,RAM NAGAR,1602124,Nagamaiah Kunta-I,105,12,6,119,3,1,89,26,8
2025,8,RANGAREDDY,MAHESHWARAM,Tukkuguda,1505060,R C I Colony,80,10,2,88,4,0,79,10,3
2025,8,RANGAREDDY,MAHESHWARAM,Tukkuguda,1505010,Sirigiripuram,75,3,0,77,1,0,72,5,1
2025,8,NARAYANPET,MADDUR,pallerla,1411018,Jajraopally I,82,20,3,101,4,0,73,25,7
2025,8,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,130 Subash Nagar,1512148,Rajivgruhakalpa Suraram-VI,116,13,2,126,5,0,82,39,10
2025,8,MAHABUBABAD ,GUDUR,Gangaram,2105186,Punugondal,29,5,1,34,1,0,20,12,3
2025,8,KAMAREDDY,MADNOOR,Pedda Koda,1807063,Kodapgal Big-3,51,12,3,63,3,0,51,12,3
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),Vinjamur,1412247,Ankilla-1,30,3,0,31,1,1,20,10,3
2025,8,KAMAREDDY,MADNOOR,Pedda Koda,1802190,Katepally-II,38,3,0,41,0,0,38,3,0
